mar_rolling_xg,mar_rolling_shots,mar_rolling_goals,mar_rolling_passes,mar_rolling_passes_completed,mar_rolling_progressive,mar_rolling_key_passes,mar_rolling_pressures,mar_rolling_under_pressure,mar_rolling_dribbles,mar_rolling_dribbles_comp,mar_pass_completion_rate,mar_pass_completion_under_pressure,mar_xg_rate,mar_shot_rate,mar_pressure_intensity,mar_progressive_pass_rate,mar_dribble_success_rate,mar_territory_mean_x,mar_cumulative_xg,mar_cumulative_shots,mar_pass_completion_delta,minute,opp_rolling_xg,opp_rolling_shots,opp_rolling_goals,opp_rolling_passes,opp_rolling_passes_completed,opp_rolling_progressive,opp_rolling_key_passes,opp_rolling_pressures,opp_rolling_under_pressure,opp_rolling_dribbles,opp_rolling_dribbles_comp,opp_pass_completion_rate,opp_pass_completion_under_pressure,opp_xg_rate,opp_shot_rate,opp_pressure_intensity,opp_progressive_pass_rate,opp_dribble_success_rate,opp_territory_mean_x,opp_cumulative_xg,opp_cumulative_shots,opp_pass_completion_delta,xg_diff,territory_diff,momentum_index,mar_score,opp_score,score_diff,time_remaining_proxy,match_id,opponent,stage,cluster,cluster_label,pca_x,pca_y
0.33840171,3.0,0.0,99.0,90.0,29.0,3.0,45.0,82.0,6.0,3.0,0.9090909090909092,0.8333333333333334,0.022560114,0.2,3.0,0.2929292929292929,0.5,56.2749797634203,0.474597774,5,0.0576249599713269,52,0.006272342,1.0,0.0,111.0,103.0,26.0,1.0,41.0,99.0,5.0,2.0,0.927927927927928,0.8095238095238095,0.0004181561333333,0.0666666666666666,2.7333333333333334,0.2342342342342342,0.4,55.30748755680958,0.011654157,2,0.0455094986081325,0.332129368,0.9674922066107144,0.4705465419959596,0,0,0,38,3922243,South Africa,Round of 16,2,Chasing_Game,-0.3020640784036039,1.657410431580182
0.33840171,3.0,0.0,105.0,95.0,32.0,3.0,43.0,80.0,6.0,3.0,0.9047619047619048,0.8333333333333334,0.022560114,0.2,2.8666666666666667,0.3047619047619048,0.5,55.976891528126174,0.474597774,5,0.0532959556423227,53,0.006272342,1.0,0.0,116.0,107.0,28.0,1.0,41.0,93.0,5.0,2.0,0.9224137931034484,0.8421052631578947,0.0004181561333333,0.0666666666666666,2.7333333333333334,0.2413793103448276,0.4,54.72111718643921,0.011654157,2,0.0399953637836529,0.332129368,1.2557743416869656,0.4157124871619049,0,0,0,37,3922243,South Africa,Round of 16,2,Chasing_Game,-0.3253443907344207,1.5773647910461785
0.33840171,3.0,0.0,104.0,95.0,31.0,3.0,44.0,81.0,6.0,3.0,0.9134615384615384,0.8888888888888888,0.022560114,0.2,2.933333333333333,0.2980769230769231,0.5,56.432947083681725,0.474597774,5,0.0619955893419563,54,0.006272342,1.0,0.0,108.0,99.0,28.0,1.0,41.0,94.0,5.0,2.0,0.9166666666666666,0.8421052631578947,0.0004181561333333,0.0666666666666666,2.7333333333333334,0.2592592592592592,0.4,53.6326501632663,0.011654157,2,0.0342482373468713,0.332129368,2.800296920415427,0.4423608388102564,0,0,0,36,3922243,South Africa,Round of 16,2,Chasing_Game,-0.4872541808198303,1.671736325141865
0.33840171,3.0,0.0,94.0,84.0,31.0,3.0,46.0,77.0,6.0,3.0,0.8936170212765957,0.875,0.022560114,0.2,3.066666666666667,0.3297872340425531,0.5,55.04743351779026,0.474597774,5,0.0421510721570136,55,0.006272342,1.0,0.0,119.0,109.0,30.0,1.0,39.0,99.0,5.0,2.0,0.9159663865546218,0.8571428571428571,0.0004181561333333,0.0666666666666666,2.6,0.2521008403361344,0.4,53.70586425540723,0.011654157,2,0.0335479572348265,0.332129368,1.3415692623830324,0.60740448310922,0,0,0,35,3922243,South Africa,Round of 16,2,Chasing_Game,-0.061289662779827954,1.1477496729166379
0.33840171,3.0,0.0,89.0,79.0,28.0,3.0,46.0,70.0,6.0,3.0,0.8876404494382022,0.8666666666666667,0.022560114,0.2,3.066666666666667,0.3146067415730337,0.5,51.90319109354784,0.474597774,5,0.0361745003186201,56,0.173945422,2.0,1.0,120.0,110.0,30.0,1.0,35.0,99.0,4.0,2.0,0.9166666666666666,0.8636363636363636,0.0115963614666666,0.1333333333333333,2.333333333333333,0.25,0.5,55.91583058537356,0.179327237,3,0.0342482373468713,0.164456288,-4.012639491825716,0.703200913306367,0,1,-1,34,3922243,South Africa,Round of 16,3,Balanced_Phase,0.8288083306420936,1.0309750891822027
0.33840171,3.0,0.0,84.0,75.0,28.0,3.0,46.0,74.0,6.0,3.0,0.8928571428571429,0.8571428571428571,0.022560114,0.2,3.066666666666667,0.3333333333333333,0.5,53.28948920984595,0.474597774,5,0.0413911937375608,57,0.173945422,2.0,1.0,117.0,108.0,29.0,1.0,35.0,99.0,4.0,2.0,0.9230769230769232,0.8636363636363636,0.0115963614666666,0.1333333333333333,2.333333333333333,0.2478632478632478,0.5,56.00360836315133,0.179327237,3,0.0406584937571278,0.164456288,-2.714119153305383,0.7219275050666667,0,1,-1,33,3922243,South Africa,Round of 16,3,Balanced_Phase,0.8117006403841495,0.9372537104689139
0.438125472,5.0,0.0,77.0,69.0,22.0,3.0,44.0,70.0,7.0,4.0,0.8961038961038961,0.8333333333333334,0.0292083648,0.3333333333333333,2.933333333333333,0.2857142857142857,0.5714285714285714,55.03743083811016,0.574321536,7,0.044637946984314,58,0.173945422,2.0,1.0,114.0,105.0,27.0,1.0,32.0,97.0,3.0,2.0,0.9210526315789472,0.8260869565217391,0.0115963614666666,0.1333333333333333,2.1333333333333333,0.2368421052631578,0.6666666666666666,54.0422347367777,0.179327237,3,0.038634202259152,0.26418005,0.9951961013324606,0.7209382923809522,0,1,-1,32,3922243,South Africa,Round of 16,3,Balanced_Phase,0.07967741898635751,0.6394592063130873
0.279886882,4.0,0.0,81.0,72.0,23.0,3.0,44.0,72.0,7.0,4.0,0.8888888888888888,0.7692307692307693,0.0186591254666666,0.2666666666666666,2.933333333333333,0.2839506172839506,0.5714285714285714,53.51281545349477,0.574321536,7,0.0374229397693067,59,0.173945422,2.0,1.0,112.0,101.0,27.0,1.0,31.0,100.0,3.0,2.0,0.9017857142857144,0.7916666666666666,0.0115963614666666,0.1333333333333333,2.066666666666667,0.2410714285714285,0.6666666666666666,54.36330616534914,0.179327237,3,0.0193672849659189,0.10594146,-0.8504907118543628,0.7314094786172838,0,1,-1,31,3922243,South Africa,Round of 16,3,Balanced_Phase,0.6701630001570621,0.822184837506122
0.207472092,3.0,0.0,86.0,76.0,24.0,2.0,43.0,70.0,7.0,4.0,0.8837209302325582,0.75,0.0138314728,0.2,2.8666666666666667,0.2790697674418604,0.5714285714285714,55.18462917898497,0.574321536,7,0.032254981112976,60,0.173945422,2.0,1.0,101.0,89.0,25.0,1.0,31.0,98.0,2.0,2.0,0.8811881188118812,0.75,0.0115963614666666,0.1333333333333333,2.066666666666667,0.2475247524752475,1.0,52.979343202386175,0.179327237,3,-0.0012303105079141,0.03352667,2.2052859765987947,0.6835399901085271,0,1,-1,30,3922243,South Africa,Round of 16,3,Balanced_Phase,0.8058643323177435,0.9335588485755387
0.207472092,3.0,0.0,70.0,61.0,24.0,2.0,43.0,57.0,5.0,4.0,0.8714285714285714,0.7777777777777778,0.0138314728,0.2,2.8666666666666667,0.3428571428571428,0.8,56.86403421330991,0.574321536,7,0.0199626223089893,61,0.173945422,2.0,1.0,101.0,90.0,26.0,1.0,24.0,97.0,2.0,2.0,0.8910891089108911,0.8,0.0115963614666666,0.1333333333333333,1.6,0.2574257425742574,1.0,52.563637873232565,0.179327237,3,0.0086706795910957,0.03352667,4.3003963400773415,0.9806606988571428,0,1,-1,29,3922243,South Africa,Round of 16,3,Balanced_Phase,1.1417846377839926,0.04649431620534374
